time,open,high,low,close
1975-05-20,1746.2999999999972,1747.5999999999972,1746.2999999999972,1747.2999999999972
1975-05-21,1748.0999999999972,1751.8999999999971,1747.7999999999972,1751.2999999999972
1975-05-22,1754.7999999999972,1755.9999999999973,1752.3999999999971,1752.5999999999972
1975-05-23,1753.8999999999971,1754.2999999999972,1752.3999999999971,1753.7999999999972
1975-05-27,1752.5999999999972,1752.699999999997,1751.0999999999972,1751.0999999999972
1975-05-28,1751.0999999999972,1751.4999999999973,1748.699999999997,1749.0999999999972
1975-05-29,1748.4999999999973,1748.699999999997,1745.699999999997,1746.699999999997
1975-05-30,1745.699999999997,1746.2999999999972,1744.7999999999972,1745.5999999999972
1975-06-02,1741.0999999999972,1742.0999999999972,1738.9999999999973,1741.7999999999972
1975-06-03,1743.5999999999972,1744.3999999999971,1742.9999999999973,1744.0999999999972
1975-06-04,1744.0999999999972,1744.0999999999972,1742.2999999999972,1742.4999999999973
1975-06-05,1742.5999999999972,1744.7999999999972,1742.2999999999972,1743.9999999999973
1975-06-06,1743.9999999999973,1744.199999999997,1743.3999999999971,1743.7999999999972
1975-06-09,1744.2999999999972,1745.0999999999972,1743.5999999999972,1745.0999999999972
1975-06-10,1744.8999999999971,1744.8999999999971,1743.5999999999972,1743.8999999999971
1975-06-11,1743.5999999999972,1744.7999999999972,1742.5999999999972,1743.699999999997
1975-06-12,1743.5999999999972,1744.199999999997,1743.0999999999972,1743.0999999999972
1975-06-13,1743.0999999999972,1743.0999999999972,1742.2999999999972,1742.4999999999973
1975-06-16,1742.3999999999971,1742.5999999999972,1740.5999999999972,1740.9999999999973
1975-06-17,1741.4999999999973,1742.7999999999972,1741.4999999999973,1742.5999999999972
1975-06-18,1742.199999999997,1742.2999999999972,1740.8999999999971,1741.9999999999973
1975-06-19,1741.199999999997,1745.0999999999972,1739.9999999999973,1740.8999999999971
1975-06-20,1740.4999999999973,1741.0999999999972,1740.4999999999973,1740.8999999999971
1975-06-23,1740.3999999999971,1740.5999999999972,1739.8999999999971,1740.0999999999972
1975-06-24,1740.0999999999972,1741.2999999999972,1739.9999999999973,1741.0999999999972
1975-06-25,1741.5999999999972,1742.9999999999973,1741.5999999999972,1742.8999999999971
1975-06-26,1742.199999999997,1742.7999999999972,1741.7999999999972,1742.5999999999972
1975-06-27,1742.2999999999972,1751.5999999999972,1742.2999999999972,1744.4999999999973
1975-06-30,1744.9999999999973,1749.8999999999971,1736.5999999999972,1744.3999999999971
1975-07-01,1744.8999999999971,1746.4999999999973,1743.699999999997,1744.699999999997
1975-07-02,1743.0999999999972,1743.7999999999972,1742.699999999997,1742.8999999999971
1975-07-03,1742.5999999999972,1743.0999999999972,1741.8999999999971,1742.9999999999973
1975-07-07,1742.0999999999972,1742.3999999999971,1740.199999999997,1740.5999999999972
1975-07-08,1740.8999999999971,1743.699999999997,1740.8999999999971,1743.2999999999972
1975-07-09,1744.0999999999972,1744.2999999999972,1738.5999999999972,1743.4999999999973
1975-07-10,1742.4999999999973,1742.4999999999973,1741.199999999997,1741.8999999999971
1975-07-11,1742.5999999999972,1751.7999999999972,1742.4999999999973,1743.9999999999973
1975-07-14,1744.3999999999971,1744.8999999999971,1743.0999999999972,1743.5999999999972
1975-07-15,1742.7999999999972,1743.0999999999972,1742.3999999999971,1742.4999999999973
1975-07-16,1741.8999999999971,1742.2999999999972,1741.5999999999972,1741.8999999999971
1975-07-17,1742.0999999999972,1742.3999999999971,1741.199999999997,1741.8999999999971
1975-07-18,1740.9999999999973,1742.5999999999972,1740.5999999999972,1741.9999999999973
1975-07-21,1740.7999999999972,1742.2999999999972,1740.699999999997,1741.699999999997
1975-07-22,1742.9999999999973,1743.3999999999971,1737.9999999999973,1742.9999999999973
